created_at,id,geo,like_count,impression_count,reply_count,retweet_count,author_id,tweet
2021-05-18 09:13:56+00:00,1394582011399053320,,0,0,0,91,74173892,"RT @IEA: This morning we launched our #NetZero2050Roadmap, a key contribution to the conversation on how to reach climate goals ➡️ https://…"
2021-05-18 09:13:37+00:00,1394581933217263621,,0,0,0,14,74173892,RT @SamaBilbao: I applaud the @IEA for their leadership developing the Net Zero by 2050 report. The world cannot afford to miss this target…
2021-05-18 05:00:00+00:00,1394518109248053251,,45,0,0,15,74173892,"The @IEA’s Net Zero by 2050 report concludes that #nuclear energy will make a significant contribution to realizing their Net Zero Emissions scenario and will provide an essential foundation in the transition to a #NetZero energy system #NetZero2050Roadmap
https://t.co/0I1crxKsEQ"
2021-05-17 14:15:09+00:00,1394295426757636103,,0,0,0,5,74173892,"RT @RitaB66: Happy Birthday, @WorldNuclear! 🎉 🎈 https://t.co/IDH4uQU6f8"
2021-05-17 14:14:51+00:00,1394295354581995521,,0,0,0,3,74173892,RT @winspain: Happy Birthday @WorldNuclear Association!! 🥳🥳 https://t.co/atqSSoObEG https://t.co/ulBkxyGXua
2021-05-17 14:14:36+00:00,1394295287850614784,,0,0,0,4,74173892,RT @jtwileman: Congratulations to @WorldNuclear on the 20th anniversary! The @gehnuclear team thanks you for being a trusted and informativ…
2021-05-17 14:03:25+00:00,1394292474751950848,,13,0,0,1,74173892,"⚛️Register for the webinar organized by the @IA4EE International Online Conference on The Role of Nuclear Power in a Carbon Neutral World on 🗓️27 May, and featuring Thomas-Olivier Leautier, Masakazu Toyoda, @SamaBilbao, @DCameronNRCan &amp; Frank A. Wolak.⚛️
https://t.co/7yPMv9RwwA https://t.co/OkaJXLsl3s"
2021-05-17 13:52:03+00:00,1394289615562022917,,7,0,0,1,74173892,"⚛️Don't miss the launch of the @IEA's report titled Net Zero by 2050: A roadmap for the global energy system tomorrow, 🗓️18 May, @🕙9:00am BST.⚛️

https://t.co/h6rK8AMnbB https://t.co/NSYuDZiQJr"
2021-05-17 12:59:11+00:00,1394276309661016066,,0,0,0,122,74173892,"RT @fbirol: Tomorrow is the big day!

@IEA releases our #NetZero2050Roadmap – a landmark report showing what needs to happen in the global…"
2021-05-15 00:35:08+00:00,1393364286890782720,,0,0,0,3,74173892,RT @cameconews: Congratulations to everyone at @WorldNuclear  on this milestone anniversary! @cameconews is honoured to have been a part of…
2021-05-14 17:35:50+00:00,1393258770285924352,,0,0,0,12,74173892,RT @SamaBilbao: Tomorrow is our 20th birthday! I am incredibly proud of the achievements of @WorldNuclear Association for the last 20 years…
2021-05-14 17:31:00+00:00,1393257553241518084,,16,0,1,7,74173892,"⚛️Ahead of the forthcoming @IEA report on Net Zero, national and regional associations joined World Nuclear Association in calling for acceleration of the scale and timeframe for investment in new nuclear capacity.⚛️https://t.co/1YcJR3e0Wd https://t.co/COhML6tuWI"
2021-05-14 16:04:01+00:00,1393235660371288065,,44,0,8,13,74173892,"⚛️🎇The 15th of May 2021 marks the 20th Anniversary of World Nuclear Association, providing us with a golden opportunity to reflect on the years that have passed, and to look ahead to the future.⚛️
https://t.co/t9FEEzvdpy https://t.co/4uihwkt0cm"
