created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2022-05-31 15:00:23+00:00,1531651812062797824,1,2371405920,1531649557712478208,21394379,"@W_Nuclear_News @quakes99 Must be nice, having infrastructure that gets deployed on schedule."
2022-05-30 15:18:53+00:00,1531294081288134657,0,1285750306677174273,1531288915084197888,21394379,@W_Nuclear_News @quakes99 Will someone please stop them and tell them to change it to a small modular reactor?
2022-05-26 17:46:08+00:00,1529881586795220995,0,1387880476283752449,1529677456050987008,21394379,"@W_Nuclear_News Energy independence with nuclear? Where are the mines in Europe? Build solar and wind primarily and don’t flush money down some nuclear shit show. It is way to risky, definitely not sustainable and it harms the DNSH principle. It can’t and shouldn’t be labeled as sustainable."
2022-05-26 10:09:17+00:00,1529766614039777280,0,109961590,1529677456050987008,21394379,@W_Nuclear_News Nuclear: yes. Gas: no.
2022-05-25 18:46:29+00:00,1529534383950123008,0,1451561179969634338,1529485720691286018,21394379,@W_Nuclear_News @JacobsConnects It's been 11 years... radiation shouldn't affect normal electronics now.
2022-05-25 06:59:22+00:00,1529356435427053568,0,57119734,1529316326677786625,21394379,"@W_Nuclear_News @Fennovoima Good, a necessity.
I hope they already are working on reusing the efforts to build with a reliable vendor!"
2022-05-25 05:08:32+00:00,1529328541975711745,0,158874185,1529315068122304513,21394379,@W_Nuclear_News @Deloitte Utter Click bait doom porn
2022-05-25 20:36:22+00:00,1529562038036533250,0,1451561179969634338,1529313809856229378,21394379,"@W_Nuclear_News @NuScale_Power Good luck!
If you manage to do it, you're going to set nuclear back to the 1960s!"
2022-05-25 20:37:56+00:00,1529562431852257280,0,1451561179969634338,1529312551753789440,21394379,@W_Nuclear_News Stupid waste of valuable material.
2022-05-25 05:46:55+00:00,1529338201223184384,1,851188924500156417,1529312551753789440,21394379,@W_Nuclear_News Why would you dispose of such a valuable resource.
2022-05-24 15:59:41+00:00,1529130019313725440,0,222571595,1529126716903407616,21394379,"@W_Nuclear_News Thanks for the news but I have never liked this program. HEU is a useful material and while downblending does make some use of it, there are also tasks that cannot be undertaken. As for that “disposal”… grrr."
2022-05-24 15:50:07+00:00,1529127613956079617,0,1458803025808609282,1529126244473876480,21394379,@W_Nuclear_News @quakes99 @SCKCEN 100 mill.  That's alot of studying. https://t.co/mdmCkeozJs
2022-05-23 18:21:59+00:00,1528803442428620801,0,1517224297886265344,1528764533015183360,21394379,@W_Nuclear_News I think the plant was designed for 40 years of life. Is there any plan for replacement plant? Continuing the operation of this plant after upgrades would have been fine too
